mcmc_step,log_likelihood,accepts,accepts_lower,rejects,accepts0,accepts0_lower,rejects0,time
228,-370.9055,0.5720524,0.08733624,0.4279476,0,0,0,3.624174e-05 days
229,-370.7127,0.573913,0.08695652,0.426087,0,0,0,3.639728e-05 days
230,-370.7127,0.5714286,0.08658009,0.4285714,0,0,0,3.655459e-05 days
231,-370.7127,0.5689655,0.0862069,0.4310345,0,0,0,3.6716e-05 days
232,-369.1875,0.5708155,0.08583691,0.4291845,0,0,0,3.687099e-05 days
233,-369.1875,0.5683761,0.08547009,0.4316239,0,0,0,3.703434e-05 days
234,-369.1875,0.5659574,0.08510638,0.4340426,0,0,0,3.719147e-05 days
235,-369.1696,0.5677966,0.08474576,0.4322034,0,0,0,3.734584e-05 days
236,-367.881,0.5696203,0.08438819,0.4303797,0,0,0,3.750117e-05 days
237,-367.881,0.5672269,0.08403361,0.4327731,0,0,0,3.765897e-05 days
238,-367.881,0.5648536,0.08368201,0.4351464,0,0,0,3.78134e-05 days
239,-368.7755,0.5666667,0.0875,0.4333333,0,0,0,3.797004e-05 days
240,-367.9352,0.5684647,0.08713693,0.4315353,0,0,0,3.812455e-05 days
241,-367.9352,0.5661157,0.08677686,0.4338843,0,0,0,3.828319e-05 days
242,-367.9352,0.563786,0.08641975,0.436214,0,0,0,3.844504e-05 days
243,-363.6705,0.5655738,0.08606557,0.4344262,0,0,0,3.860382e-05 days
244,-361.8524,0.5673469,0.08571429,0.4326531,0,0,0,3.87579e-05 days
245,-361.783,0.5691057,0.08536585,0.4308943,0,0,0,3.890989e-05 days
246,-360.7235,0.5708502,0.08502024,0.4291498,0,0,0,3.906914e-05 days
247,-360.7235,0.5685484,0.08467742,0.4314516,0,0,0,3.922435e-05 days
248,-359.9393,0.5702811,0.08433735,0.4297189,0,0,0,3.938282e-05 days
249,-359.9393,0.568,0.084,0.432,0,0,0,3.953618e-05 days
250,-359.215,0.5697211,0.08366534,0.4302789,0,0,0,3.969163e-05 days
251,-359.215,0.5674603,0.08333333,0.4325397,0,0,0,3.984649e-05 days
252,-358.4639,0.56917,0.08300395,0.43083,0,0,0,4.000199e-05 days
253,-358.4639,0.5669291,0.08267717,0.4330709,0,0,0,4.015516e-05 days
254,-357.3346,0.5686275,0.08235294,0.4313725,0,0,0,4.030889e-05 days
255,-357.6003,0.5703125,0.0859375,0.4296875,0,0,0,4.046453e-05 days
256,-357.6003,0.5680934,0.08560311,0.4319066,0,0,0,4.062143e-05 days
257,-357.6003,0.5658915,0.08527132,0.4341085,0,0,0,4.077651e-05 days
258,-357.3108,0.5675676,0.08494208,0.4324324,0,0,0,4.09299e-05 days
259,-355.4921,0.5692308,0.08461538,0.4307692,0,0,0,4.108557e-05 days
260,-354.0329,0.5708812,0.08429119,0.4291188,0,0,0,4.124939e-05 days
261,-353.0988,0.5725191,0.08396947,0.4274809,0,0,0,4.140215e-05 days
262,-354.6121,0.5741445,0.08745247,0.4258555,0,0,0,4.156205e-05 days
263,-353.7004,0.5757576,0.08712121,0.4242424,0,0,0,4.171721e-05 days
264,-353.0042,0.5773585,0.08679245,0.4226415,0,0,0,4.186961e-05 days
265,-353.149,0.5789474,0.09022556,0.4210526,0,0,0,4.202557e-05 days
266,-353.149,0.576779,0.08988764,0.423221,0,0,0,4.217943e-05 days
267,-353.149,0.5746269,0.08955224,0.4253731,0,0,0,4.233692e-05 days
268,-353.149,0.5724907,0.08921933,0.4275093,0,0,0,4.249442e-05 days
269,-353.149,0.5703704,0.08888889,0.4296296,0,0,0,4.26448e-05 days
