mcmc_step,log_likelihood,accepts,accepts_lower,rejects,accepts0,accepts0_lower,rejects0,time
192,-1576.977,0.4818653,0.1243523,0.5181347,0,0,0,5.974652e-05 days
193,-1576.977,0.4793814,0.1237113,0.5206186,0,0,0,6.007343e-05 days
194,-1577.384,0.4820513,0.1282051,0.5179487,0,0,0,6.040706e-05 days
195,-1577.384,0.4795918,0.127551,0.5204082,0,0,0,6.073891e-05 days
196,-1577.384,0.4771574,0.1269036,0.5228426,0,0,0,6.106237e-05 days
197,-1577.384,0.4747475,0.1262626,0.5252525,0,0,0,6.137462e-05 days
198,-1575.684,0.4773869,0.1256281,0.5226131,0,0,0,6.167519e-05 days
199,-1575.684,0.475,0.125,0.525,0,0,0,6.198516e-05 days
200,-1575.684,0.4726368,0.1243781,0.5273632,0,0,0,6.229176e-05 days
201,-1575.684,0.470297,0.1237624,0.529703,0,0,0,6.259451e-05 days
202,-1572.973,0.4729064,0.1231527,0.5270936,0,0,0,6.289492e-05 days
203,-1572.973,0.4705882,0.122549,0.5294118,0,0,0,6.32031e-05 days
204,-1572.973,0.4682927,0.1219512,0.5317073,0,0,0,6.352375e-05 days
205,-1572.973,0.4660194,0.1213592,0.5339806,0,0,0,6.385158e-05 days
206,-1572.973,0.4637681,0.1207729,0.5362319,0,0,0,6.417033e-05 days
207,-1572.878,0.4663462,0.1201923,0.5336538,0,0,0,6.449373e-05 days
208,-1570.469,0.4688995,0.1196172,0.5311005,0,0,0,6.479249e-05 days
209,-1570.457,0.4714286,0.1190476,0.5285714,0,0,0,6.51104e-05 days
210,-1570.664,0.4739336,0.1232227,0.5260664,0,0,0,6.543774e-05 days
211,-1571.356,0.4764151,0.1273585,0.5235849,0,0,0,6.576857e-05 days
212,-1571.356,0.4741784,0.1267606,0.5258216,0,0,0,6.608823e-05 days
213,-1571.356,0.4719626,0.1261682,0.5280374,0,0,0,6.640858e-05 days
214,-1571.83,0.4744186,0.1302326,0.5255814,0,0,0,6.671242e-05 days
215,-1572.399,0.4768519,0.1342593,0.5231481,0,0,0,6.701293e-05 days
216,-1572.399,0.4746544,0.1336406,0.5253456,0,0,0,6.731149e-05 days
217,-1572.399,0.4724771,0.1330275,0.5275229,0,0,0,6.760995e-05 days
218,-1571.942,0.4748858,0.1324201,0.5251142,0,0,0,6.792098e-05 days
219,-1572.14,0.4772727,0.1363636,0.5227273,0,0,0,6.822719e-05 days
220,-1572.14,0.4751131,0.1357466,0.5248869,0,0,0,6.85278e-05 days
221,-1573.465,0.4774775,0.1396396,0.5225225,0,0,0,6.883204e-05 days
222,-1573.363,0.4798206,0.1390135,0.5201794,0,0,0,6.913242e-05 days
223,-1573.363,0.4776786,0.1383929,0.5223214,0,0,0,6.943597e-05 days
224,-1573.197,0.48,0.1377778,0.52,0,0,0,6.976975e-05 days
225,-1573.121,0.4823009,0.1371681,0.5176991,0,0,0,7.008492e-05 days
226,-1572.76,0.4845815,0.1365639,0.5154185,0,0,0,7.041335e-05 days
227,-1572.76,0.4824561,0.1359649,0.5175439,0,0,0,7.073955e-05 days
228,-1572.76,0.4803493,0.1353712,0.5196507,0,0,0,7.105825e-05 days
229,-1572.76,0.4782609,0.1347826,0.5217391,0,0,0,7.138274e-05 days
230,-1572.76,0.4761905,0.1341991,0.5238095,0,0,0,7.170448e-05 days
231,-1573.687,0.4784483,0.137931,0.5215517,0,0,0,7.201973e-05 days
232,-1573.687,0.4763948,0.1373391,0.5236052,0,0,0,7.233676e-05 days
233,-1573.687,0.474359,0.1367521,0.525641,0,0,0,7.26527e-05 days
234,-1573.687,0.4723404,0.1361702,0.5276596,0,0,0,7.297059e-05 days
235,-1575.489,0.4745763,0.1398305,0.5254237,0,0,0,7.328983e-05 days
236,-1575.489,0.4725738,0.1392405,0.5274262,0,0,0,7.36088e-05 days
237,-1575.489,0.4705882,0.1386555,0.5294118,0,0,0,7.392593e-05 days
238,-1575.489,0.4686192,0.1380753,0.5313808,0,0,0,7.426816e-05 days
239,-1575.489,0.4666667,0.1375,0.5333333,0,0,0,7.459472e-05 days
240,-1575.489,0.4647303,0.1369295,0.5352697,0,0,0,7.494708e-05 days
241,-1575.489,0.4628099,0.1363636,0.5371901,0,0,0,7.527886e-05 days
242,-1575.489,0.4609053,0.1358025,0.5390947,0,0,0,7.560525e-05 days
243,-1574.308,0.4631148,0.1352459,0.5368852,0,0,0,7.593673e-05 days
244,-1574.308,0.4612245,0.1346939,0.5387755,0,0,0,7.626754e-05 days
245,-1574.117,0.4634146,0.1341463,0.5365854,0,0,0,7.659371e-05 days
246,-1574.117,0.4615385,0.1336032,0.5384615,0,0,0,7.691658e-05 days
247,-1574.117,0.4596774,0.1330645,0.5403226,0,0,0,7.723381e-05 days
248,-1575.346,0.4618474,0.1365462,0.5381526,0,0,0,7.755055e-05 days
249,-1574.417,0.464,0.136,0.536,0,0,0,7.785515e-05 days
250,-1574.417,0.4621514,0.1354582,0.5378486,0,0,0,7.815679e-05 days
251,-1574.417,0.4603175,0.1349206,0.5396825,0,0,0,7.845874e-05 days
252,-1575.626,0.4624506,0.1383399,0.5375494,0,0,0,7.875764e-05 days
253,-1575,0.4645669,0.1377953,0.5354331,0,0,0,7.906019e-05 days
254,-1575,0.4627451,0.1372549,0.5372549,0,0,0,7.936087e-05 days
255,-1575.334,0.4648438,0.140625,0.5351562,0,0,0,7.966246e-05 days
256,-1575.334,0.463035,0.1400778,0.536965,0,0,0,7.996327e-05 days
257,-1575.334,0.4612403,0.1395349,0.5387597,0,0,0,8.026468e-05 days
258,-1575.334,0.4594595,0.1389961,0.5405405,0,0,0,8.057036e-05 days
259,-1575.334,0.4576923,0.1384615,0.5423077,0,0,0,8.086582e-05 days
260,-1575.334,0.4559387,0.137931,0.5440613,0,0,0,8.116349e-05 days
261,-1575.334,0.4541985,0.1374046,0.5458015,0,0,0,8.146469e-05 days
262,-1576.533,0.4562738,0.1406844,0.5437262,0,0,0,8.177133e-05 days
263,-1575.635,0.4583333,0.1401515,0.5416667,0,0,0,8.210481e-05 days
264,-1580.227,0.4603774,0.1433962,0.5396226,0,0,0,8.240464e-05 days
265,-1580.227,0.4586466,0.1428571,0.5413534,0,0,0,8.270709e-05 days
266,-1580.227,0.4569288,0.1423221,0.5430712,0,0,0,8.300369e-05 days
267,-1578.121,0.4589552,0.141791,0.5410448,0,0,0,8.330201e-05 days
268,-1578.268,0.4609665,0.1449814,0.5390335,0,0,0,8.360334e-05 days
269,-1578.572,0.462963,0.1481481,0.537037,0,0,0,8.391257e-05 days
270,-1578.572,0.4612546,0.1476015,0.5387454,0,0,0,8.421575e-05 days
271,-1578.572,0.4595588,0.1470588,0.5404412,0,0,0,8.451974e-05 days
272,-1578.572,0.4578755,0.1465201,0.5421245,0,0,0,8.482098e-05 days
273,-1578.572,0.4562044,0.1459854,0.5437956,0,0,0,8.512581e-05 days
274,-1578.572,0.4545455,0.1454545,0.5454545,0,0,0,8.542942e-05 days
