92900	1.11 -0.09134 0.5331 0.09329 -0.03011 -0.1584 -0.08406 0.09602 -0.388 0.8434 -2.84	1.171 0.7512 0.2385 -0.5652 -2.155 0.5484 -0.6569 -1.077 0.1616 1.484 -0.01526	1.312 1.09 0.03439 0.6801 0.4149 0.3247 -1.041 -0.4622 0.2315 1.252 0.0579	0.4597 0.503 -1.883 0.41 1.654 -0.6706 1.475 -0.7819 -0.7659 1.738 0.9674	2.21 0.5446 0.5306 -0.9787 -0.4905 0.9705 0.2459 0.4457 1.419 0.0712 -0.2967	1.727 -3.897 0.5115 1.322 -6.201 1.552 1.977 -1.885 -5.22 0.4971 2.146	-0.8097 -0.8073 -0.1115 0.3171 2.017 -0.986 0.8004 0.3467 1.581 2.056 -0.03717	0.01448 -3.652 -0.1148 0.8162 -0.1793 -1.478 -0.5844 0.7965 1.259 1.615 -3.214	1.651 -0.9638 1.453 0.5311 -0.3923 1.317 -1.051 0.9314 -0.8215 1.626 -2.269	1.25 -0.4432 -0.7672 0.5451 1.128 0.4452 0.1484 1.554 -1.529 -0.6843 0.3673	1.885 -0.1414 0.8759 0.4122 -1.991 0.6267 -1.117 -1.149 1.841 -0.2072 0.06759
93000	1.077 -0.07175 0.548 0.05714 -0.04636 -0.1597 -0.1123 0.1266 -0.3732 0.877 -2.832	1.17 0.7466 0.2259 -0.5738 -2.146 0.5382 -0.6326 -1.099 0.1182 1.51 -0.04426	1.325 1.089 0.01215 0.7161 0.3948 0.3475 -1.072 -0.454 0.2724 1.28 0.06165	0.4424 0.479 -1.881 0.4094 1.682 -0.6766 1.467 -0.7556 -0.7434 1.727 0.9569	2.256 0.5484 0.4959 -0.967 -0.4776 1.003 0.2132 0.4525 1.414 0.07915 -0.3013	1.706 -3.919 0.5039 1.335 -6.223 1.549 1.931 -1.879 -5.226 0.4528 2.154	-0.8328 -0.8468 -0.1043 0.2945 2.019 -1.004 0.7964 0.3249 1.586 2.043 0.03522	-0.01243 -3.675 -0.1475 0.8544 -0.1769 -1.502 -0.6046 0.7838 1.265 1.599 -3.201	1.712 -0.9355 1.442 0.582 -0.4138 1.363 -1.029 0.9677 -0.8001 1.613 -2.294	1.249 -0.4457 -0.7857 0.5106 1.149 0.4519 0.1508 1.555 -1.52 -0.6745 0.377	1.869 -0.1295 0.8647 0.377 -1.97 0.6124 -1.162 -1.137 1.874 -0.2204 0.06505
93100	1.073 -0.05711 0.5952 0.03553 -0.01461 -0.1715 -0.1376 0.1216 -0.2856 0.8548 -2.914	1.232 0.7002 0.1766 -0.5285 -2.154 0.5276 -0.6955 -1.1 0.1766 1.492 -0.06108	1.297 1.068 0.002334 0.7466 0.4886 0.3891 -1.137 -0.4575 0.3022 1.348 0.06675	0.4533 0.4172 -1.87 0.4158 1.722 -0.6727 1.485 -0.7196 -0.6824 1.727 0.8786	2.185 0.5298 0.6036 -0.9925 -0.4717 0.9989 0.2042 0.4566 1.374 0.04937 -0.2603	1.68 -3.953 0.456 1.316 -6.177 1.485 1.948 -1.834 -5.304 0.5068 2.035	-0.8499 -0.7804 -0.1298 0.3178 2.023 -0.9964 0.7988 0.3626 1.627 2.088 -0.01524	-0.006594 -3.608 -0.1 0.8346 -0.2071 -1.466 -0.5855 0.7639 1.205 1.552 -3.241	1.69 -0.8652 1.467 0.6509 -0.4275 1.403 -1.066 0.9806 -0.7734 1.607 -2.304	1.253 -0.4416 -0.7709 0.4943 1.156 0.4198 0.1891 1.522 -1.501 -0.691 0.391	1.861 -0.1216 0.8511 0.374 -1.917 0.566 -1.202 -1.149 1.815 -0.2211 0.1092
93200	1.056 -0.1024 0.5962 -0.01094 0.04896 -0.1503 -0.06472 0.1736 -0.3275 0.8102 -2.977	1.097 0.808 0.3073 -0.5467 -2.119 0.6072 -0.7105 -0.9851 0.155 1.464 0.08108	1.234 1.006 0.05129 0.8071 0.556 0.4268 -1.023 -0.4081 0.2892 1.37 0.05227	0.3047 0.4126 -1.929 0.3544 1.762 -0.7147 1.355 -0.6559 -0.5821 1.716 0.9245	2.236 0.5424 0.6823 -0.8833 -0.5925 0.9365 0.3246 0.611 1.33 0.1684 -0.1839	1.744 -3.898 0.4427 1.542 -6.136 1.424 1.877 -1.782 -5.348 0.4874 2.182	-0.7511 -0.8006 -0.2332 0.2332 2.028 -0.9023 0.9365 0.3331 1.645 2.063 -0.0004144	-0.1313 -3.688 -0.1457 0.9215 -0.1169 -1.505 -0.6387 0.814 1.153 1.543 -3.193	1.676 -0.8752 1.46 0.6568 -0.4358 1.484 -1.117 1.021 -0.8799 1.596 -2.322	1.32 -0.3883 -0.7552 0.6034 1.036 0.4286 0.2486 1.504 -1.503 -0.5694 0.3103	1.88 -0.08353 0.8918 0.2354 -1.866 0.4593 -1.236 -1.127 1.844 -0.2304 0.1874
93300	1.098 -0.1339 0.6147 0.03334 0.1136 -0.1238 -0.08807 0.2521 -0.3591 0.7695 -2.997	1.076 0.781 0.3341 -0.6049 -2.077 0.5567 -0.7525 -0.9546 0.2239 1.457 0.06694	1.242 1.081 0.1078 0.7919 0.5791 0.3719 -1.077 -0.4498 0.3019 1.357 0.01052	0.3352 0.4329 -1.959 0.3542 1.749 -0.7132 1.352 -0.6846 -0.5585 1.841 0.9409	2.248 0.4821 0.6971 -0.8675 -0.6002 0.96 0.3051 0.6048 1.332 0.18 -0.1506	1.68 -3.791 0.3959 1.465 -6.136 1.459 1.835 -1.732 -5.364 0.4683 2.206	-0.6792 -0.7858 -0.2718 0.259 2.001 -0.8783 0.9311 0.2981 1.578 2.073 -0.007838	-0.1733 -3.637 -0.1861 1.019 -0.1503 -1.476 -0.5935 0.8158 1.122 1.475 -3.161	1.678 -0.8725 1.476 0.576 -0.4919 1.49 -1.025 0.962 -0.9319 1.591 -2.296	1.283 -0.3385 -0.7986 0.5419 1.027 0.3243 0.2227 1.507 -1.504 -0.5364 0.3127	1.858 -0.05555 0.8948 0.2396 -1.917 0.4686 -1.305 -1.099 1.945 -0.2527 0.1728
93400	1.098 -0.1339 0.6147 0.03334 0.1136 -0.1238 -0.08807 0.2521 -0.3591 0.7695 -2.997	1.076 0.781 0.3341 -0.6049 -2.077 0.5567 -0.7525 -0.9546 0.2239 1.457 0.06694	1.242 1.081 0.1078 0.7919 0.5791 0.3719 -1.077 -0.4498 0.3019 1.357 0.01052	0.3352 0.4329 -1.959 0.3542 1.749 -0.7132 1.352 -0.6846 -0.5585 1.841 0.9409	2.248 0.4821 0.6971 -0.8675 -0.6002 0.96 0.3051 0.6048 1.332 0.18 -0.1506	1.68 -3.791 0.3959 1.465 -6.136 1.459 1.835 -1.732 -5.364 0.4683 2.206	-0.6792 -0.7858 -0.2718 0.259 2.001 -0.8783 0.9311 0.2981 1.578 2.073 -0.007838	-0.1733 -3.637 -0.1861 1.019 -0.1503 -1.476 -0.5935 0.8158 1.122 1.475 -3.161	1.678 -0.8725 1.476 0.576 -0.4919 1.49 -1.025 0.962 -0.9319 1.591 -2.296	1.283 -0.3385 -0.7986 0.5419 1.027 0.3243 0.2227 1.507 -1.504 -0.5364 0.3127	1.858 -0.05555 0.8948 0.2396 -1.917 0.4686 -1.305 -1.099 1.945 -0.2527 0.1728
93500	1.098 -0.1339 0.6147 0.03334 0.1136 -0.1238 -0.08807 0.2521 -0.3591 0.7695 -2.997	1.076 0.781 0.3341 -0.6049 -2.077 0.5567 -0.7525 -0.9546 0.2239 1.457 0.06694	1.242 1.081 0.1078 0.7919 0.5791 0.3719 -1.077 -0.4498 0.3019 1.357 0.01052	0.3352 0.4329 -1.959 0.3542 1.749 -0.7132 1.352 -0.6846 -0.5585 1.841 0.9409	2.248 0.4821 0.6971 -0.8675 -0.6002 0.96 0.3051 0.6048 1.332 0.18 -0.1506	1.68 -3.791 0.3959 1.465 -6.136 1.459 1.835 -1.732 -5.364 0.4683 2.206	-0.6792 -0.7858 -0.2718 0.259 2.001 -0.8783 0.9311 0.2981 1.578 2.073 -0.007838	-0.1733 -3.637 -0.1861 1.019 -0.1503 -1.476 -0.5935 0.8158 1.122 1.475 -3.161	1.678 -0.8725 1.476 0.576 -0.4919 1.49 -1.025 0.962 -0.9319 1.591 -2.296	1.283 -0.3385 -0.7986 0.5419 1.027 0.3243 0.2227 1.507 -1.504 -0.5364 0.3127	1.858 -0.05555 0.8948 0.2396 -1.917 0.4686 -1.305 -1.099 1.945 -0.2527 0.1728
93600	1.098 -0.1339 0.6147 0.03334 0.1136 -0.1238 -0.08807 0.2521 -0.3591 0.7695 -2.997	1.076 0.781 0.3341 -0.6049 -2.077 0.5567 -0.7525 -0.9546 0.2239 1.457 0.06694	1.242 1.081 0.1078 0.7919 0.5791 0.3719 -1.077 -0.4498 0.3019 1.357 0.01052	0.3352 0.4329 -1.959 0.3542 1.749 -0.7132 1.352 -0.6846 -0.5585 1.841 0.9409	2.248 0.4821 0.6971 -0.8675 -0.6002 0.96 0.3051 0.6048 1.332 0.18 -0.1506	1.68 -3.791 0.3959 1.465 -6.136 1.459 1.835 -1.732 -5.364 0.4683 2.206	-0.6792 -0.7858 -0.2718 0.259 2.001 -0.8783 0.9311 0.2981 1.578 2.073 -0.007838	-0.1733 -3.637 -0.1861 1.019 -0.1503 -1.476 -0.5935 0.8158 1.122 1.475 -3.161	1.678 -0.8725 1.476 0.576 -0.4919 1.49 -1.025 0.962 -0.9319 1.591 -2.296	1.283 -0.3385 -0.7986 0.5419 1.027 0.3243 0.2227 1.507 -1.504 -0.5364 0.3127	1.858 -0.05555 0.8948 0.2396 -1.917 0.4686 -1.305 -1.099 1.945 -0.2527 0.1728
93700	1.098 -0.1339 0.6147 0.03334 0.1136 -0.1238 -0.08807 0.2521 -0.3591 0.7695 -2.997	1.076 0.781 0.3341 -0.6049 -2.077 0.5567 -0.7525 -0.9546 0.2239 1.457 0.06694	1.242 1.081 0.1078 0.7919 0.5791 0.3719 -1.077 -0.4498 0.3019 1.357 0.01052	0.3352 0.4329 -1.959 0.3542 1.749 -0.7132 1.352 -0.6846 -0.5585 1.841 0.9409	2.248 0.4821 0.6971 -0.8675 -0.6002 0.96 0.3051 0.6048 1.332 0.18 -0.1506	1.68 -3.791 0.3959 1.465 -6.136 1.459 1.835 -1.732 -5.364 0.4683 2.206	-0.6792 -0.7858 -0.2718 0.259 2.001 -0.8783 0.9311 0.2981 1.578 2.073 -0.007838	-0.1733 -3.637 -0.1861 1.019 -0.1503 -1.476 -0.5935 0.8158 1.122 1.475 -3.161	1.678 -0.8725 1.476 0.576 -0.4919 1.49 -1.025 0.962 -0.9319 1.591 -2.296	1.283 -0.3385 -0.7986 0.5419 1.027 0.3243 0.2227 1.507 -1.504 -0.5364 0.3127	1.858 -0.05555 0.8948 0.2396 -1.917 0.4686 -1.305 -1.099 1.945 -0.2527 0.1728
93800	1.138 0.01478 0.5793 -0.01286 0.09045 -0.08937 -0.02979 0.2749 -0.3987 0.8556 -2.949	1.089 0.8369 0.3249 -0.5566 -2.254 0.5903 -0.7286 -0.9425 0.1414 1.459 0.1085	1.093 1.118 0.05918 0.7941 0.5762 0.343 -0.9743 -0.5465 0.3072 1.347 0.006873	0.4561 0.419 -2.013 0.3115 1.71 -0.6813 1.417 -0.8342 -0.5209 1.768 0.9812	2.222 0.4435 0.7316 -0.7505 -0.5614 1.019 0.2222 0.5986 1.227 0.2855 -0.1215	1.662 -3.794 0.3037 1.485 -6.205 1.463 1.853 -1.774 -5.313 0.3282 2.184	-0.7584 -0.7531 -0.3308 0.2584 1.993 -0.836 0.8018 0.2219 1.557 2.097 -0.06133	-0.09846 -3.634 -0.2021 0.9453 -0.1879 -1.419 -0.5384 0.7683 1.06 1.429 -3.164	1.67 -0.8685 1.444 0.5468 -0.5537 1.512 -1.012 0.9139 -0.8831 1.613 -2.217	1.427 -0.3247 -0.8315 0.6527 0.9994 0.2502 0.2692 1.442 -1.489 -0.5384 0.2585	1.823 -0.1197 0.9988 0.2991 -1.977 0.4201 -1.31 -1.134 1.984 -0.3177 0.234
93900	0.9828 -0.0885 0.5147 -0.0762 0.2216 -0.122 -0.03511 0.2875 -0.416 0.913 -2.797	0.9221 0.8477 0.3992 -0.4848 -2.179 0.5046 -0.6291 -0.9835 0.1552 1.386 0.1551	1.155 1.009 5.969e-05 0.807 0.6755 0.4076 -1.028 -0.5701 0.2669 1.273 0.1189	0.47 0.3926 -2.066 0.3396 1.699 -0.6326 1.403 -0.9086 -0.638 1.685 1.031	2.151 0.3592 0.7948 -0.8533 -0.4808 1.101 0.1716 0.5349 1.337 0.3839 -0.0935	1.721 -3.616 0.2556 1.429 -6.216 1.52 1.922 -1.823 -5.32 0.2141 2.169	-0.641 -0.8241 -0.3558 0.3396 1.952 -0.8604 0.845 0.1744 1.674 1.922 -0.2194	-0.08596 -3.619 -0.1864 0.9371 -0.2351 -1.321 -0.4954 0.6253 1.085 1.368 -3.098	1.752 -0.9956 1.36 0.601 -0.5607 1.499 -1.009 0.8895 -0.8657 1.65 -2.214	1.453 -0.1507 -0.7855 0.7518 0.9952 0.2772 0.253 1.518 -1.466 -0.5091 0.2392	1.806 -0.01935 1.033 0.2873 -2.038 0.3377 -1.361 -1.077 1.965 -0.4726 0.1485
94000	0.9784 -0.06194 0.4372 0.01743 0.2661 -0.04222 -0.005709 0.2513 -0.433 0.963 -2.775	0.8741 0.8458 0.4549 -0.4107 -2.145 0.466 -0.5961 -0.949 0.13 1.403 0.178	1.129 0.9594 -0.02013 0.7754 0.6582 0.415 -0.9911 -0.5376 0.2456 1.221 0.1638	0.5364 0.3709 -1.969 0.3529 1.694 -0.6193 1.39 -0.9014 -0.6102 1.632 0.9814	2.214 0.3759 0.8123 -0.8546 -0.5651 1.106 0.06675 0.6445 1.363 0.4057 -0.07457	1.734 -3.599 0.2262 1.49 -6.283 1.471 1.981 -1.825 -5.336 0.2709 2.125	-0.7135 -0.7825 -0.3015 0.3171 1.936 -0.8555 0.8678 0.1466 1.656 1.939 -0.2556	-0.1462 -3.633 -0.2597 0.9346 -0.2166 -1.209 -0.504 0.5463 1.096 1.41 -3.082	1.74 -0.9849 1.397 0.5594 -0.5894 1.499 -0.9521 0.8998 -0.8284 1.723 -2.211	1.469 -0.1184 -0.7313 0.8 1.008 0.2586 0.2577 1.52 -1.472 -0.5317 0.2648	1.783 0.00953 0.9901 0.1806 -1.949 0.3284 -1.289 -1.035 1.93 -0.4953 0.08361
94100	0.9918 -0.06965 0.4366 0.008977 0.2262 -0.04039 -0.03802 0.2512 -0.4589 0.936 -2.802	0.8779 0.853 0.4842 -0.3893 -2.138 0.4939 -0.5772 -0.9219 0.1573 1.394 0.1883	1.122 0.9433 -0.02393 0.725 0.6547 0.3538 -1.01 -0.5436 0.231 1.233 0.1352	0.5928 0.3651 -1.997 0.2981 1.653 -0.5706 1.376 -0.8703 -0.6364 1.657 0.9575	2.264 0.4062 0.7838 -0.9179 -0.5488 1.097 0.03378 0.6192 1.356 0.4208 -0.05302	1.734 -3.485 0.1779 1.427 -6.333 1.488 1.945 -1.875 -5.308 0.2927 2.078	-0.7152 -0.7761 -0.3057 0.2957 1.974 -0.8072 0.8759 0.1634 1.688 1.953 -0.305	-0.08874 -3.654 -0.234 0.9678 -0.2136 -1.184 -0.5975 0.5336 1.045 1.411 -3.101	1.711 -1.057 1.36 0.517 -0.5668 1.521 -0.9125 0.9004 -0.8905 1.738 -2.227	1.415 -0.1726 -0.6894 0.829 0.9763 0.2747 0.3258 1.444 -1.487 -0.5934 0.2109	1.746 0.05085 0.97 0.2017 -1.96 0.3337 -1.336 -1.037 1.936 -0.505 0.05728
94200	0.9918 -0.06965 0.4366 0.008977 0.2262 -0.04039 -0.03802 0.2512 -0.4589 0.936 -2.802	0.8779 0.853 0.4842 -0.3893 -2.138 0.4939 -0.5772 -0.9219 0.1573 1.394 0.1883	1.122 0.9433 -0.02393 0.725 0.6547 0.3538 -1.01 -0.5436 0.231 1.233 0.1352	0.5928 0.3651 -1.997 0.2981 1.653 -0.5706 1.376 -0.8703 -0.6364 1.657 0.9575	2.264 0.4062 0.7838 -0.9179 -0.5488 1.097 0.03378 0.6192 1.356 0.4208 -0.05302	1.734 -3.485 0.1779 1.427 -6.333 1.488 1.945 -1.875 -5.308 0.2927 2.078	-0.7152 -0.7761 -0.3057 0.2957 1.974 -0.8072 0.8759 0.1634 1.688 1.953 -0.305	-0.08874 -3.654 -0.234 0.9678 -0.2136 -1.184 -0.5975 0.5336 1.045 1.411 -3.101	1.711 -1.057 1.36 0.517 -0.5668 1.521 -0.9125 0.9004 -0.8905 1.738 -2.227	1.415 -0.1726 -0.6894 0.829 0.9763 0.2747 0.3258 1.444 -1.487 -0.5934 0.2109	1.746 0.05085 0.97 0.2017 -1.96 0.3337 -1.336 -1.037 1.936 -0.505 0.05728
94300	0.9763 -0.07803 0.4762 0.1076 0.1819 -0.07374 -0.04226 0.2452 -0.4665 0.9245 -2.867	0.8126 0.8004 0.5569 -0.4421 -2.051 0.4985 -0.6066 -0.9236 0.1902 1.288 0.1613	1.115 0.9243 0.01395 0.7455 0.6296 0.4152 -0.911 -0.5043 0.2349 1.268 0.1047	0.6636 0.3942 -2.048 0.2517 1.543 -0.5782 1.373 -0.8528 -0.6095 1.696 0.9636	2.298 0.3998 0.7323 -0.9923 -0.5404 1.039 0.09115 0.5486 1.361 0.4005 -0.01158	1.746 -3.469 0.1307 1.506 -6.321 1.463 1.892 -1.867 -5.303 0.2594 2.121	-0.8341 -0.7566 -0.365 0.3723 1.998 -0.7822 0.693 0.06594 1.742 2.037 -0.2769	-0.1046 -3.712 -0.2609 0.9794 -0.2093 -1.191 -0.5466 0.5264 1.123 1.52 -3.088	1.741 -1.027 1.41 0.4695 -0.4993 1.543 -0.8675 0.9155 -0.8104 1.654 -2.23	1.39 -0.2431 -0.7193 0.8257 0.9504 0.3223 0.3075 1.49 -1.511 -0.5444 0.2201	1.753 0.02852 0.9175 0.2105 -1.898 0.3297 -1.367 -1.041 1.948 -0.4361 0.03923
94400	0.9663 -0.06997 0.5403 0.0663 0.3317 -0.1239 0.07153 0.2476 -0.4631 0.9115 -2.89	0.8875 0.7498 0.5434 -0.4982 -2.119 0.4839 -0.6009 -1.005 0.1266 1.368 0.1608	1.18 1.002 -0.05284 0.7206 0.5438 0.449 -0.9361 -0.5182 0.1616 1.329 0.01254	0.7564 0.507 -2.033 0.2366 1.54 -0.4695 1.382 -0.787 -0.5936 1.678 0.9951	2.275 0.3647 0.8226 -1.04 -0.4096 1.039 0.03234 0.6089 1.33 0.5014 -0.1009	1.754 -3.439 0.03374 1.507 -6.172 1.482 1.947 -1.814 -5.359 0.27 1.981	-0.8692 -0.8215 -0.4097 0.3903 1.982 -0.7444 0.5536 0.1014 1.771 2.011 -0.2806	-0.121 -3.746 -0.1991 1.018 -0.06865 -1.038 -0.5433 0.5603 1.152 1.483 -3.053	1.837 -1.075 1.346 0.4144 -0.5838 1.619 -0.9738 0.947 -0.8764 1.745 -2.164	1.357 -0.2766 -0.7276 0.8886 0.8528 0.3286 0.2506 1.383 -1.615 -0.5765 0.2485	1.829 0.01264 0.7735 0.1564 -1.744 0.3754 -1.305 -1.188 1.858 -0.5257 -0.02239
94500	0.9999 -0.01757 0.5059 -0.00391 0.3675 -0.1919 0.1952 0.2446 -0.4914 0.8782 -2.844	0.9016 0.7299 0.4817 -0.6267 -2.09 0.4334 -0.5982 -0.9885 0.1171 1.435 0.2212	1.185 0.9683 -0.08108 0.8101 0.6067 0.4436 -0.9413 -0.5563 0.1356 1.267 0.1533	0.7145 0.5969 -2.055 0.2713 1.493 -0.5098 1.333 -0.782 -0.5858 1.739 0.9938	2.332 0.217 0.8506 -1.072 -0.4046 0.9365 -0.01301 0.584 1.222 0.4975 -0.01142	1.783 -3.502 -0.04972 1.535 -6.177 1.491 1.821 -1.814 -5.285 0.2875 1.962	-0.9119 -0.7477 -0.3249 0.4333 1.949 -0.7305 0.5814 0.08018 1.697 1.92 -0.2632	-0.06972 -3.671 -0.2161 1.059 -0.1625 -0.9777 -0.3977 0.6359 1.136 1.471 -3.007	1.843 -1.15 1.333 0.2554 -0.5236 1.644 -1.006 0.9962 -0.8184 1.83 -2.169	1.312 -0.2484 -0.7526 0.9426 0.7633 0.2991 0.3009 1.47 -1.51 -0.6604 0.09975	1.86 0.004262 0.8851 0.0647 -1.716 0.2391 -1.284 -1.2 1.848 -0.6292 -0.03823
94600	1.01 0.01383 0.5207 -0.04309 0.3572 -0.1168 0.2822 0.1968 -0.5021 0.8264 -2.913	0.9275 0.687 0.4253 -0.7107 -2.173 0.4556 -0.5678 -1.053 0.2723 1.478 0.2032	1.138 0.9683 -0.07593 0.7794 0.638 0.4812 -0.8679 -0.5234 0.2753 1.176 0.1094	0.7337 0.626 -2.065 0.3602 1.539 -0.5039 1.293 -0.7599 -0.5527 1.809 0.9604	2.414 0.2547 0.992 -1.003 -0.3444 0.8328 -0.04924 0.6333 1.149 0.4967 -0.07142	1.803 -3.489 -0.02709 1.525 -6.247 1.535 1.866 -1.827 -5.407 0.365 1.86	-0.9552 -0.7026 -0.3115 0.4171 1.989 -0.8251 0.5754 0.01853 1.751 1.953 -0.1962	-0.1224 -3.644 -0.2911 1.147 -0.1017 -0.9916 -0.4772 0.6787 1.108 1.454 -2.972	1.892 -1.185 1.316 0.262 -0.5437 1.637 -1.025 0.9406 -0.9039 1.849 -2.129	1.368 -0.2145 -0.7787 0.7985 0.737 0.3925 0.2583 1.499 -1.604 -0.5725 0.07264	1.788 -0.001521 0.9116 -0.04887 -1.672 0.2609 -1.187 -1.251 1.833 -0.6814 -0.08265
94700	1.01 0.01383 0.5207 -0.04309 0.3572 -0.1168 0.2822 0.1968 -0.5021 0.8264 -2.913	0.9275 0.687 0.4253 -0.7107 -2.173 0.4556 -0.5678 -1.053 0.2723 1.478 0.2032	1.138 0.9683 -0.07593 0.7794 0.638 0.4812 -0.8679 -0.5234 0.2753 1.176 0.1094	0.7337 0.626 -2.065 0.3602 1.539 -0.5039 1.293 -0.7599 -0.5527 1.809 0.9604	2.414 0.2547 0.992 -1.003 -0.3444 0.8328 -0.04924 0.6333 1.149 0.4967 -0.07142	1.803 -3.489 -0.02709 1.525 -6.247 1.535 1.866 -1.827 -5.407 0.365 1.86	-0.9552 -0.7026 -0.3115 0.4171 1.989 -0.8251 0.5754 0.01853 1.751 1.953 -0.1962	-0.1224 -3.644 -0.2911 1.147 -0.1017 -0.9916 -0.4772 0.6787 1.108 1.454 -2.972	1.892 -1.185 1.316 0.262 -0.5437 1.637 -1.025 0.9406 -0.9039 1.849 -2.129	1.368 -0.2145 -0.7787 0.7985 0.737 0.3925 0.2583 1.499 -1.604 -0.5725 0.07264	1.788 -0.001521 0.9116 -0.04887 -1.672 0.2609 -1.187 -1.251 1.833 -0.6814 -0.08265
94800	1.006 0.04844 0.5205 0.02894 0.4395 -0.1469 0.2906 0.0763 -0.6136 0.8773 -2.831	0.9446 0.6495 0.4223 -0.7372 -2.177 0.5238 -0.5218 -1.07 0.2179 1.399 0.2294	1.144 0.9975 -0.1396 0.8058 0.6532 0.3982 -0.872 -0.5292 0.3357 1.182 0.1432	0.771 0.7013 -2.066 0.4099 1.592 -0.537 1.248 -0.774 -0.5999 1.776 1.042	2.436 0.2553 1.077 -1.012 -0.4424 0.8661 -0.02433 0.6543 1.211 0.457 -0.1309	1.839 -3.509 -0.02887 1.568 -6.203 1.56 1.929 -1.815 -5.41 0.3346 1.898	-0.8707 -0.7364 -0.3311 0.4103 2.006 -0.855 0.6246 -0.03499 1.768 1.914 -0.2833	-0.1472 -3.692 -0.3065 1.077 -0.09497 -1.092 -0.5299 0.7132 1.206 1.467 -2.971	1.884 -1.117 1.243 0.2068 -0.5166 1.618 -1.013 0.9406 -0.9952 1.822 -2.212	1.324 -0.3057 -0.8446 0.7945 0.8033 0.4463 0.285 1.447 -1.525 -0.613 0.07579	1.839 0.08945 0.9712 -0.0368 -1.654 0.2784 -1.09 -1.167 1.842 -0.6784 -0.0897
94900	0.908 0.09713 0.6042 -0.02224 0.3601 -0.09083 0.368 0.09872 -0.5844 0.977 -2.814	0.9593 0.6316 0.4655 -0.7301 -2.217 0.5767 -0.4671 -1.034 0.2867 1.535 0.103	1.172 0.9556 -0.2238 0.7207 0.6828 0.3992 -0.852 -0.6117 0.3765 1.135 0.0573	0.7294 0.7735 -1.978 0.4543 1.768 -0.526 1.245 -0.8444 -0.6089 1.702 1.133	2.318 0.1566 1.214 -0.9876 -0.4719 0.9149 -0.08436 0.5712 1.159 0.4731 -0.2105	1.809 -3.561 0.003275 1.471 -6.247 1.456 1.952 -1.825 -5.485 0.2426 1.823	-0.8414 -0.7036 -0.3732 0.4417 2.06 -0.8764 0.629 -0.0736 1.78 1.997 -0.2718	-0.09349 -3.71 -0.3363 1.21 -0.1154 -1.054 -0.5409 0.7062 1.138 1.345 -3.042	1.844 -1.003 1.182 0.3681 -0.5085 1.539 -1.003 1.01 -1.007 1.818 -2.234	1.332 -0.4278 -0.8317 0.8376 0.8551 0.4463 0.3456 1.44 -1.51 -0.4496 0.04812	1.965 0.1432 0.9629 0.0432 -1.76 0.3629 -1.137 -1.29 1.996 -0.6707 -0.05753
95000	0.9588 0.1829 0.6648 0.06693 0.27 -0.1449 0.3977 0.1006 -0.6017 1.056 -2.855	0.8492 0.7268 0.4745 -0.7103 -2.229 0.679 -0.4903 -1.155 0.2861 1.516 0.1154	1.229 0.8974 -0.143 0.7641 0.7977 0.4512 -0.7996 -0.5977 0.4853 1.316 0.1266	0.8112 0.7728 -1.969 0.3878 1.819 -0.4518 1.278 -0.7971 -0.6401 1.567 1.095	2.387 0.1355 1.116 -1.051 -0.439 1.035 0.03926 0.5734 1.194 0.5263 -0.268	1.831 -3.528 -0.08595 1.446 -6.296 1.467 1.822 -1.8 -5.577 0.3416 1.751	-0.9859 -0.5541 -0.5245 0.485 2.025 -0.9136 0.6389 -0.003763 1.654 2.042 -0.2906	0.01655 -3.678 -0.3575 1.254 -0.08231 -0.9483 -0.6134 0.6381 1.161 1.327 -3.047	1.96 -0.9741 1.084 0.4008 -0.3922 1.714 -0.9989 1.089 -1.119 1.84 -2.298	1.248 -0.5109 -0.7779 0.7821 0.8696 0.349 0.3043 1.481 -1.586 -0.5015 -0.00118	1.926 0.2178 0.9358 0.05162 -1.766 0.5248 -1.207 -1.325 2.077 -0.719 -0.1374
95100	1.002 0.1471 0.6945 0.1976 0.2615 -0.1367 0.3439 0.1582 -0.5509 1.093 -2.902	0.8073 0.7136 0.5285 -0.6171 -2.199 0.6467 -0.5928 -1.137 0.2512 1.531 0.1282	1.266 0.9446 -0.1917 0.7314 0.8277 0.4943 -0.8241 -0.6216 0.4859 1.271 0.1506	0.7992 0.7476 -2.011 0.3136 1.936 -0.4887 1.298 -0.8031 -0.6684 1.669 0.9927	2.389 0.1531 1.076 -1.023 -0.4438 1.047 0.03309 0.5306 1.186 0.4907 -0.2599	1.772 -3.449 -0.08305 1.518 -6.293 1.485 1.834 -1.745 -5.593 0.3647 1.738	-0.9878 -0.6021 -0.5715 0.4923 1.982 -0.9247 0.6913 -0.0611 1.585 2.077 -0.3113	0.002646 -3.733 -0.3676 1.295 -0.1247 -0.9517 -0.7389 0.654 1.1 1.306 -2.997	1.865 -0.9356 1.096 0.4155 -0.4289 1.708 -1.067 1.089 -1.137 1.85 -2.318	1.293 -0.4962 -0.6954 0.8349 0.8574 0.281 0.2952 1.572 -1.644 -0.5377 0.03572	1.953 0.2433 1.054 0.05051 -1.767 0.4843 -1.224 -1.358 2.108 -0.7203 -0.09948
