mcmc_step,log_likelihood,accepts,accepts_lower,rejects,accepts0,accepts0_lower,rejects0,time
223,-145.7022,0.8035714,0.2901786,0.1964286,0,0,0,3.951868e-05 days
224,-145.7022,0.8,0.2888889,0.2,0,0,0,3.967254e-05 days
225,-145.6011,0.800885,0.2876106,0.199115,0,0,0,3.984765e-05 days
226,-145.735,0.8017621,0.2907489,0.1982379,0,0,0,4.002226e-05 days
227,-145.6842,0.8026316,0.2894737,0.1973684,0,0,0,4.017147e-05 days
228,-145.0811,0.8034934,0.2882096,0.1965066,0,0,0,4.034086e-05 days
229,-145.3036,0.8043478,0.2913043,0.1956522,0,0,0,4.052711e-05 days
230,-144.9972,0.8051948,0.2900433,0.1948052,0,0,0,4.068937e-05 days
231,-144.7809,0.8060345,0.2887931,0.1939655,0,0,0,4.087399e-05 days
232,-144.7765,0.806867,0.2875536,0.193133,0,0,0,4.106427e-05 days
233,-144.5511,0.8076923,0.2863248,0.1923077,0,0,0,4.123535e-05 days
234,-144.4824,0.8085106,0.2851064,0.1914894,0,0,0,4.138938e-05 days
235,-144.5511,0.809322,0.2881356,0.190678,0,0,0,4.154169e-05 days
236,-144.6129,0.8101266,0.2911392,0.1898734,0,0,0,4.174323e-05 days
237,-144.6113,0.8109244,0.289916,0.1890756,0,0,0,4.193334e-05 days
238,-144.6529,0.8117155,0.292887,0.1882845,0,0,0,4.208835e-05 days
239,-144.86,0.8125,0.2958333,0.1875,0,0,0,4.227819e-05 days
240,-144.6076,0.813278,0.2946058,0.186722,0,0,0,4.244108e-05 days
241,-144.4593,0.8140496,0.2933884,0.1859504,0,0,0,4.260609e-05 days
242,-144.429,0.8148148,0.2921811,0.1851852,0,0,0,4.277355e-05 days
243,-144.3889,0.8155738,0.2909836,0.1844262,0,0,0,4.294113e-05 days
244,-144.7892,0.8163265,0.2938776,0.1836735,0,0,0,4.309236e-05 days
245,-144.7892,0.8130081,0.2926829,0.1869919,0,0,0,4.324893e-05 days
246,-144.9156,0.8137652,0.2955466,0.1862348,0,0,0,4.339865e-05 days
247,-145.0061,0.8145161,0.2983871,0.1854839,0,0,0,4.357249e-05 days
248,-144.9246,0.815261,0.2971888,0.184739,0,0,0,4.372663e-05 days
249,-145.5682,0.816,0.3,0.184,0,0,0,4.390071e-05 days
250,-145.2426,0.8167331,0.2988048,0.1832669,0,0,0,4.406297e-05 days
251,-144.8838,0.8174603,0.297619,0.1825397,0,0,0,4.421643e-05 days
252,-144.5529,0.8181818,0.2964427,0.1818182,0,0,0,4.437717e-05 days
253,-144.5677,0.8188976,0.2992126,0.1811024,0,0,0,4.454469e-05 days
254,-144.6433,0.8196078,0.3019608,0.1803922,0,0,0,4.473442e-05 days
255,-144.591,0.8203125,0.3007812,0.1796875,0,0,0,4.490766e-05 days
256,-144.4456,0.8210117,0.2996109,0.1789883,0,0,0,4.508359e-05 days
257,-144.5341,0.8217054,0.3023256,0.1782946,0,0,0,4.524954e-05 days
258,-144.3311,0.8223938,0.3011583,0.1776062,0,0,0,4.541574e-05 days
259,-144.3521,0.8230769,0.3038462,0.1769231,0,0,0,4.558702e-05 days
260,-144.5352,0.8237548,0.3065134,0.1762452,0,0,0,4.577516e-05 days
261,-144.3794,0.8244275,0.3053435,0.1755725,0,0,0,4.594423e-05 days
262,-144.0066,0.8250951,0.3041825,0.1749049,0,0,0,4.612884e-05 days
263,-143.7506,0.8257576,0.3030303,0.1742424,0,0,0,4.631426e-05 days
264,-144.0428,0.8264151,0.3056604,0.1735849,0,0,0,4.647542e-05 days
265,-144.0467,0.8270677,0.3082707,0.1729323,0,0,0,4.666459e-05 days
266,-144.0467,0.82397,0.3071161,0.17603,0,0,0,4.682666e-05 days
267,-144.2813,0.8246269,0.3097015,0.1753731,0,0,0,4.702021e-05 days
268,-143.9868,0.8252788,0.3085502,0.1747212,0,0,0,4.718252e-05 days
269,-144.1619,0.8259259,0.3111111,0.1740741,0,0,0,4.733195e-05 days
270,-143.9393,0.8265683,0.3099631,0.1734317,0,0,0,4.751515e-05 days
271,-143.9305,0.8272059,0.3088235,0.1727941,0,0,0,4.769665e-05 days
272,-143.7601,0.8278388,0.3076923,0.1721612,0,0,0,4.789265e-05 days
273,-143.9588,0.8284672,0.310219,0.1715328,0,0,0,4.80628e-05 days
274,-143.9045,0.8290909,0.3090909,0.1709091,0,0,0,4.823228e-05 days
