mcmc_step,log_likelihood,accepts,accepts_lower,rejects,accepts0,accepts0_lower,rejects0,time
268,-6794.752,0.4869888,0.05947955,0.5130112,0,0,0,0.0005408674 days
269,-6783.272,0.4888889,0.05925926,0.5111111,0,0,0,0.0005428739 days
270,-6783.272,0.4870849,0.05904059,0.5129151,0,0,0,0.0005448828 days
271,-6783.272,0.4852941,0.05882353,0.5147059,0,0,0,0.0005470431 days
272,-6783.272,0.4835165,0.05860806,0.5164835,0,0,0,0.0005491666 days
273,-6783.272,0.4817518,0.05839416,0.5182482,0,0,0,0.0005511936 days
274,-6783.272,0.48,0.05818182,0.52,0,0,0,0.0005533132 days
275,-6783.272,0.4782609,0.05797101,0.5217391,0,0,0,0.0005552924 days
276,-6783.272,0.4765343,0.05776173,0.5234657,0,0,0,0.0005573564 days
277,-6783.272,0.4748201,0.05755396,0.5251799,0,0,0,0.0005594645 days
278,-6783.272,0.4731183,0.05734767,0.5268817,0,0,0,0.0005615077 days
279,-6783.272,0.4714286,0.05714286,0.5285714,0,0,0,0.000563506 days
280,-6783.272,0.4697509,0.0569395,0.5302491,0,0,0,0.0005655394 days
281,-6783.272,0.4680851,0.05673759,0.5319149,0,0,0,0.0005675737 days
282,-6782.681,0.4699647,0.0565371,0.5300353,0,0,0,0.0005696256 days
283,-6780.848,0.471831,0.05633803,0.528169,0,0,0,0.0005717533 days
284,-6780.848,0.4701754,0.05614035,0.5298246,0,0,0,0.0005737432 days
285,-6780.848,0.4685315,0.05594406,0.5314685,0,0,0,0.0005757507 days
286,-6780.947,0.4703833,0.05923345,0.5296167,0,0,0,0.00057787 days
287,-6777.491,0.4722222,0.05902778,0.5277778,0,0,0,0.0005800091 days
288,-6774.862,0.4740484,0.05882353,0.5259516,0,0,0,0.0005820614 days
289,-6777.925,0.4758621,0.06206897,0.5241379,0,0,0,0.000584066 days
290,-6777.925,0.4742268,0.06185567,0.5257732,0,0,0,0.0005860975 days
291,-6769.523,0.4760274,0.06164384,0.5239726,0,0,0,0.0005880889 days
292,-6769.523,0.4744027,0.06143345,0.5255973,0,0,0,0.0005900427 days
293,-6770.231,0.4761905,0.06462585,0.5238095,0,0,0,0.0005921052 days
294,-6770.231,0.4745763,0.06440678,0.5254237,0,0,0,0.0005941716 days
295,-6770.231,0.472973,0.06418919,0.527027,0,0,0,0.0005962221 days
296,-6765.787,0.4747475,0.06397306,0.5252525,0,0,0,0.0005983086 days
297,-6762.381,0.4765101,0.06375839,0.5234899,0,0,0,0.0006002923 days
298,-6762.381,0.4749164,0.06354515,0.5250836,0,0,0,0.0006023235 days
299,-6761.538,0.4766667,0.06333333,0.5233333,0,0,0,0.0006044105 days
300,-6756.694,0.4784053,0.06312292,0.5215947,0,0,0,0.0006064434 days
301,-6756.694,0.4768212,0.06291391,0.5231788,0,0,0,0.000608516 days
302,-6748.625,0.4785479,0.06270627,0.5214521,0,0,0,0.0006106157 days
303,-6747.606,0.4802632,0.0625,0.5197368,0,0,0,0.0006126031 days
304,-6745.958,0.4819672,0.06229508,0.5180328,0,0,0,0.0006145812 days
305,-6745.958,0.4803922,0.0620915,0.5196078,0,0,0,0.0006166275 days
306,-6745.958,0.4788274,0.06188925,0.5211726,0,0,0,0.0006186222 days
307,-6745.512,0.4805195,0.06168831,0.5194805,0,0,0,0.0006205995 days
308,-6736.392,0.4822006,0.06148867,0.5177994,0,0,0,0.00062259 days
309,-6739.796,0.483871,0.06451613,0.516129,0,0,0,0.00062456 days
310,-6739.977,0.4855305,0.06752412,0.5144695,0,0,0,0.0006265609 days
311,-6739.977,0.4839744,0.06730769,0.5160256,0,0,0,0.000628605 days
312,-6739.977,0.4824281,0.06709265,0.5175719,0,0,0,0.0006306203 days
313,-6739.977,0.4808917,0.06687898,0.5191083,0,0,0,0.0006326791 days
314,-6739.977,0.4793651,0.06666667,0.5206349,0,0,0,0.0006346778 days
315,-6733.16,0.4810127,0.0664557,0.5189873,0,0,0,0.0006366854 days
316,-6733.16,0.4794953,0.06624606,0.5205047,0,0,0,0.0006386871 days
317,-6732.368,0.4811321,0.06603774,0.5188679,0,0,0,0.0006406921 days
318,-6732.368,0.4796238,0.06583072,0.5203762,0,0,0,0.0006426711 days
319,-6730.048,0.48125,0.065625,0.51875,0,0,0,0.0006446454 days
320,-6726.143,0.482866,0.06542056,0.517134,0,0,0,0.0006466067 days
321,-6726.143,0.4813665,0.06521739,0.5186335,0,0,0,0.0006485723 days
322,-6725.22,0.4829721,0.06501548,0.5170279,0,0,0,0.0006507116 days
323,-6725.22,0.4814815,0.06481481,0.5185185,0,0,0,0.0006530455 days
324,-6725.22,0.48,0.06461538,0.52,0,0,0,0.0006553001 days
325,-6719.978,0.4815951,0.06441718,0.5184049,0,0,0,0.0006575695 days
326,-6719.427,0.4831804,0.06422018,0.5168196,0,0,0,0.0006596311 days
327,-6719.427,0.4817073,0.06402439,0.5182927,0,0,0,0.000661698 days
328,-6715.735,0.4832827,0.06382979,0.5167173,0,0,0,0.0006637583 days
329,-6715.735,0.4818182,0.06363636,0.5181818,0,0,0,0.0006657394 days
330,-6706.433,0.4833837,0.06344411,0.5166163,0,0,0,0.000667782 days
331,-6706.433,0.4819277,0.06325301,0.5180723,0,0,0,0.0006697643 days
332,-6706.433,0.4804805,0.06306306,0.5195195,0,0,0,0.0006717828 days
333,-6706.433,0.4790419,0.06287425,0.5209581,0,0,0,0.0006738111 days
334,-6706.911,0.480597,0.06567164,0.519403,0,0,0,0.0006759093 days
335,-6704.928,0.4821429,0.06547619,0.5178571,0,0,0,0.0006779631 days
336,-6704.928,0.4807122,0.0652819,0.5192878,0,0,0,0.0006799658 days
337,-6704.928,0.4792899,0.06508876,0.5207101,0,0,0,0.0006819952 days
